ts_code,name,trade_date,open,close,vol,pe,pb
801143.SI,造纸,20240429,2276.41,2311.15,35988.0,28.09,1.25
801145.SI,文娱用品,20240429,1395.4,1423.78,11632.0,32.34,2.78
801150.SI,医药生物,20240429,7430.7,7573.23,509881.0,27.02,2.45
801151.SI,化学制药,20240429,9878.83,10007.22,178272.0,34.04,2.56
801152.SI,生物制品,20240429,6617.26,6734.38,49904.0,21.97,2.35
801153.SI,医疗器械,20240429,6541.41,6694.12,59322.0,29.6,2.71
801154.SI,医药商业,20240429,5738.83,5798.61,37927.0,18.69,1.57
801155.SI,中药Ⅱ,20240429,6949.24,7053.46,102980.0,27.46,2.47
801156.SI,医疗服务,20240429,4638.63,4810.74,81476.0,23.11,2.59
801160.SI,公用事业,20240429,2314.01,2325.77,371399.0,19.31,1.54
801161.SI,电力,20240429,3090.45,3104.59,341906.0,19.86,1.53
801163.SI,燃气Ⅱ,20240429,2527.24,2552.73,29493.0,15.06,1.66
801170.SI,交通运输,20240429,2110.59,2110.18,417927.0,15.9,1.28
801178.SI,物流,20240429,4341.13,4398.25,75197.0,11.64,1.17
801179.SI,铁路公路,20240429,1634.84,1619.73,135563.0,14.48,0.97
801180.SI,房地产,20240429,1819.37,1946.65,557672.0,15.56,0.62
801181.SI,房地产开发,20240429,2106.94,2253.43,523606.0,15.21,0.61
801183.SI,房地产服务,20240429,685.45,740.5,34065.0,37.38,1.22
801191.SI,多元金融,20240429,978.87,993.06,121555.0,18.93,0.97
801193.SI,证券Ⅱ,20240429,5083.06,5140.56,655665.0,21.36,1.13
801194.SI,保险Ⅱ,20240429,909.43,926.59,38235.0,9.82,0.91
801200.SI,商贸零售,20240429,1737.94,1783.01,184551.0,25.9,1.46
801202.SI,贸易Ⅱ,20240429,3606.96,3653.05,25996.0,19.26,1.0
801203.SI,一般零售,20240429,2451.35,2522.8,119219.0,27.96,1.18
801204.SI,专业连锁Ⅱ,20240429,3398.15,3468.06,6633.0,31.78,2.48
801206.SI,互联网电商,20240429,8829.53,9029.52,29676.0,28.12,2.18
801210.SI,社会服务,20240429,7567.13,7772.46,149382.0,44.9,2.68
801218.SI,专业服务,20240429,4865.54,5002.07,28384.0,26.24,2.48
801219.SI,酒店餐饮,20240429,1935.82,2000.9,21807.0,36.73,2.13
801223.SI,通信服务,20240429,1900.51,1899.44,156516.0,27.04,1.59
801230.SI,综合,20240429,2141.52,2204.57,25605.0,56.18,1.16
801231.SI,综合Ⅱ,20240429,2139.86,2202.66,25605.0,56.18,1.16
801250.SI,申万制造,20240429,3805.7,3893.65,3093589.0,23.04,3.41
801260.SI,申万消费,20240429,6360.92,6441.44,1275728.0,20.08,3.93
801270.SI,申万投资,20240429,3066.76,3126.45,2335060.0,12.09,1.92
801280.SI,申万服务,20240429,2192.38,2225.85,4161902.0,9.9,1.35
801300.SI,申万300指数,20240429,2590.62,2623.41,2533303.0,14.91,1.56
801710.SI,建筑材料,20240429,4316.53,4485.49,144514.0,17.68,1.14
801711.SI,水泥,20240429,4170.78,4317.44,45882.0,16.3,0.72
801712.SI,玻璃玻纤,20240429,7757.39,7958.89,39274.0,15.9,1.54
801713.SI,装修建材,20240429,4524.16,4758.46,59357.0,20.83,1.78
801720.SI,建筑装饰,20240429,1841.59,1865.71,441300.0,8.73,0.75
801721.SI,房屋建设Ⅱ,20240429,3235.05,3317.06,62477.0,5.86,0.6
801722.SI,装修装饰Ⅱ,20240429,2724.51,2819.77,39665.0,14.91,1.44
801723.SI,基础建设,20240429,2089.37,2097.61,147940.0,7.36,0.62
801724.SI,专业工程,20240429,1547.17,1568.71,103392.0,12.78,1.01
801726.SI,工程咨询服务Ⅱ,20240429,1796.85,1834.53,87826.0,21.16,1.61
801730.SI,电力设备,20240429,6447.99,6684.59,632886.0,18.9,2.26
801731.SI,电机Ⅱ,20240429,9102.29,9191.2,33469.0,35.98,2.47
801733.SI,其他电源设备Ⅱ,20240429,20881.26,21133.12,48837.0,30.69,1.76
801735.SI,光伏设备,20240429,5471.22,5721.41,130944.0,11.99,2.27
801736.SI,风电设备,20240429,1580.4,1665.25,53969.0,29.09,1.29
801737.SI,电池,20240429,13367.51,13992.52,185995.0,23.18,2.64
801738.SI,电网设备,20240429,3768.9,3815.29,179673.0,20.1,2.19
801740.SI,国防军工,20240429,1265.71,1286.11,285063.0,47.66,2.63
801741.SI,航天装备Ⅱ,20240429,12541.81,12679.39,18001.0,81.52,2.22
801742.SI,航空装备Ⅱ,20240429,7252.25,7423.41,87969.0,42.39,2.85
801743.SI,地面兵装Ⅱ,20240429,10824.28,11016.63,25095.0,35.04,2.08
801744.SI,航海装备Ⅱ,20240429,2934.14,2881.44,46863.0,95.66,2.15
801745.SI,军工电子Ⅱ,20240429,4137.48,4238.44,107136.0,41.65,2.92
801750.SI,计算机,20240429,3600.69,3686.24,600076.0,48.12,2.89
801760.SI,传媒,20240429,581.63,597.5,403159.0,31.93,2.2
801764.SI,游戏Ⅱ,20240429,1972.16,2038.04,113723.0,30.86,2.49
801765.SI,广告营销,20240429,2082.5,2128.52,85992.0,35.93,3.17
801766.SI,影视院线,20240429,1175.32,1208.32,87320.0,94.77,2.73
801767.SI,数字媒体,20240429,1670.58,1728.23,25356.0,30.62,2.96
801769.SI,出版,20240429,1549.66,1569.02,56020.0,15.91,1.65
801770.SI,通信,20240429,2474.15,2497.88,344860.0,30.86,2.29
801780.SI,银行,20240429,3318.05,3358.22,446324.0,5.2,0.48
801782.SI,国有大型银行Ⅱ,20240429,1490.62,1484.98,145086.0,5.51,0.5
801783.SI,股份制银行Ⅱ,20240429,3805.67,3856.73,99220.0,5.08,0.46
801784.SI,城商行Ⅱ,20240429,818.78,840.52,143187.0,5.07,0.5
801785.SI,农商行Ⅱ,20240429,634.52,647.95,58831.0,5.3,0.51
801790.SI,非银金融,20240429,1421.39,1440.9,815454.0,15.85,1.04
801811.SI,大盘指数,20240429,3166.45,3200.51,1814847.0,13.59,1.4
801812.SI,中盘指数,20240429,3421.2,3488.05,1884547.0,18.73,1.68
801813.SI,小盘指数,20240429,3960.26,4042.77,2129909.0,23.38,1.58
801821.SI,高市盈率指数,20240429,870.7,885.69,515957.0,72.91,3.52
801822.SI,中市盈率指数,20240429,3307.84,3368.22,626432.0,26.73,2.18
801823.SI,低市盈率指数,20240429,5960.28,6020.7,1635294.0,7.43,0.76
801831.SI,高市净率指数,20240429,1491.24,1512.84,384187.0,41.58,7.57
801832.SI,中市净率指数,20240429,3290.36,3377.6,365814.0,25.12,2.14
801833.SI,低市净率指数,20240429,5868.6,5949.29,1868789.0,7.49,0.58
801841.SI,高价股指数,20240429,2913.08,2971.21,214216.0,23.67,4.47
801842.SI,中价股指数,20240429,3215.4,3292.61,536377.0,22.52,1.84
801843.SI,低价股指数,20240429,9897.44,10162.6,1416197.0,27.13,0.96
801851.SI,亏损股指数,20240429,2469.47,2533.95,1901279.0,,2.05
801852.SI,微利股指数,20240429,1939.71,1969.67,317133.0,84.46,1.79
801853.SI,绩优股指数,20240429,4638.07,4713.26,181967.0,17.08,4.15
801863.SI,新股指数,20240429,2447.7,2498.49,83146.0,47.56,2.74
801880.SI,汽车,20240429,5731.47,5763.03,544118.0,24.5,2.14
801881.SI,摩托车及其他,20240429,1887.4,1924.95,15998.0,30.59,2.18
801890.SI,机械设备,20240429,1372.86,1391.67,699599.0,27.61,2.12
801950.SI,煤炭,20240429,3064.91,3074.4,153766.0,10.43,1.43
801951.SI,煤炭开采,20240429,3459.44,3461.73,127019.0,9.84,1.44
801952.SI,焦炭Ⅱ,20240429,1400.67,1451.7,26747.0,47.29,1.23
801960.SI,石油石化,20240429,2445.41,2431.86,189838.0,16.09,1.33
801962.SI,油服工程,20240429,2288.36,2261.67,48694.0,22.76,1.61
801963.SI,炼化及贸易,20240429,2844.52,2834.35,130761.0,17.83,1.26
801970.SI,环保,20240429,1516.56,1555.82,141703.0,21.14,1.32
801971.SI,环境治理,20240429,1475.94,1517.33,116743.0,19.64,1.24
801972.SI,环保设备Ⅱ,20240429,1611.2,1641.13,24960.0,29.39,1.72
801980.SI,美容护理,20240429,4653.4,4761.36,20349.0,33.73,3.32
801981.SI,个护用品,20240429,1239.07,1268.38,8091.0,33.07,2.07
801982.SI,化妆品,20240429,7457.16,7625.66,11502.0,32.6,3.12
801991.SI,航空机场,20240429,2872.17,2869.57,91759.0,95.62,2.8
801992.SI,航运港口,20240429,2705.74,2690.73,115409.0,12.71,1.17
801993.SI,旅游及景区,20240429,2286.9,2331.71,43270.0,50.6,2.92
801994.SI,教育,20240429,1830.67,1887.88,50502.0,147.56,3.12
801995.SI,电视广播Ⅱ,20240429,926.63,957.1,34748.0,43.18,0.92
850111.SI,种子,20240429,2968.68,3026.27,13168.0,54.98,3.05
850113.SI,其他种植业,20240429,1338.86,1361.54,7634.0,111.29,1.94
850122.SI,水产养殖,20240429,434.06,453.5,16193.0,168.35,1.53
850135.SI,食品及饲料添加剂,20240429,2583.85,2721.82,26044.0,16.85,1.81
850136.SI,有机硅,20240429,3682.63,3824.43,9437.0,21.82,1.93
850142.SI,畜禽饲料,20240429,1379.39,1425.82,20734.0,667.07,1.75
850151.SI,果蔬加工,20240429,1173.0,1221.66,7502.0,18.33,2.76
850152.SI,粮油加工,20240429,1539.63,1578.38,8271.0,53.95,1.84
850154.SI,其他农产品加工,20240429,2479.95,2484.42,18292.0,19.57,1.64
850172.SI,生猪养殖,20240429,6136.59,6106.14,27321.0,,3.47
850173.SI,肉鸡养殖,20240429,720.1,739.64,6121.0,35.04,1.86
850181.SI,动物保健Ⅲ,20240429,3844.92,3918.01,7748.0,28.74,1.88
850232.SI,汽车经销商,20240429,490.99,511.54,29406.0,57.29,0.6
850233.SI,汽车综合服务,20240429,1850.86,1927.51,6321.0,41.84,2.51
850322.SI,氯碱,20240429,1200.81,1230.58,31225.0,37.58,1.02
850323.SI,无机盐,20240429,10466.19,10624.68,16705.0,17.17,1.5
850324.SI,其他化学原料,20240429,3215.03,3340.93,14550.0,17.74,2.19
850325.SI,煤化工,20240429,5703.12,5775.67,17982.0,23.81,1.6
850326.SI,钛白粉,20240429,747.15,768.75,28328.0,21.27,1.83
850331.SI,氮肥,20240429,5333.51,5525.92,16110.0,19.24,1.74
850332.SI,磷肥及磷化工,20240429,1387.89,1417.52,37610.0,15.74,1.58
850333.SI,农药,20240429,2949.84,3033.98,37566.0,25.05,1.52
850335.SI,涂料油墨,20240429,4653.39,4853.44,12883.0,89.53,2.93
850337.SI,民爆制品,20240429,2964.45,2956.95,18119.0,18.09,1.94
850338.SI,纺织化学制品,20240429,1838.7,1887.5,42343.0,30.96,1.06
850339.SI,其他化学制品,20240429,1621.03,1696.26,66333.0,31.39,1.69
850341.SI,涤纶,20240429,5073.98,5198.96,8855.0,24.84,1.35
850343.SI,粘胶,20240429,2007.6,2040.57,15214.0,166.55,2.37
850351.SI,其他塑料制品,20240429,2600.82,2699.44,37591.0,37.91,2.0
850353.SI,改性塑料,20240429,2343.32,2417.99,20503.0,24.36,1.71
850354.SI,合成树脂,20240429,2471.77,2592.03,10042.0,30.62,2.45
850355.SI,膜材料,20240429,1297.3,1344.16,15844.0,45.36,1.51
850362.SI,其他橡胶制品,20240429,3462.68,3586.41,11483.0,52.32,2.26
850363.SI,炭黑,20240429,2771.76,2880.42,4507.0,31.33,1.84
850372.SI,聚氨酯,20240429,20544.7,21268.81,10958.0,17.51,2.89
850381.SI,复合肥,20240429,3525.15,3594.19,16668.0,15.9,1.36
850382.SI,氟化工,20240429,5070.96,5161.61,19604.0,59.43,3.39
850412.SI,特钢Ⅲ,20240429,2578.75,2644.19,24156.0,14.65,1.45
850442.SI,板材,20240429,2115.17,2134.69,105901.0,21.87,0.76
850521.SI,其他金属新材料,20240429,4145.33,4283.56,15417.0,26.14,2.29
850522.SI,磁性材料,20240429,5354.44,5476.09,12062.0,40.36,2.22
850523.SI,非金属材料Ⅲ,20240429,4215.92,4279.83,3776.0,10.65,3.01
850531.SI,黄金,20240429,16146.88,16032.72,57431.0,36.31,3.35
850544.SI,其他小金属,20240429,11477.29,11771.63,30639.0,20.54,2.1
850551.SI,铝,20240429,3397.47,3387.25,119264.0,14.35,1.53
850552.SI,铜,20240429,5236.87,5139.58,134614.0,20.97,2.77
850553.SI,铅锌,20240429,2691.08,2727.66,58078.0,32.15,2.12
850614.SI,其他建材,20240429,7498.32,7849.02,18599.0,19.86,1.98
850615.SI,耐火材料,20240429,4608.7,4669.29,11497.0,19.08,1.4
850616.SI,管材,20240429,4877.87,5102.42,11305.0,24.12,2.47
850623.SI,房屋建设Ⅲ,20240429,3235.24,3317.25,62477.0,5.86,0.6
850702.SI,安防设备,20240429,13529.48,13779.51,30527.0,18.06,3.07
850703.SI,其他计算机设备,20240429,3644.16,3731.64,99726.0,55.27,2.89
850711.SI,机床工具,20240429,1360.42,1391.38,20889.0,69.06,3.45
850713.SI,磨具磨料,20240429,1379.46,1401.45,12759.0,25.31,2.04
850715.SI,制冷空调设备,20240429,9183.62,9383.1,12771.0,20.8,1.82
850716.SI,其他通用设备,20240429,5389.39,5517.45,75795.0,28.04,2.23
850721.SI,纺织服装设备,20240429,1093.88,1110.16,19811.0,18.76,1.73
850725.SI,能源及重型设备,20240429,1525.78,1548.08,78825.0,20.8,1.67
850726.SI,印刷包装机械,20240429,1969.94,2027.8,13102.0,31.08,1.63
850727.SI,其他专用设备,20240429,12012.74,12281.38,82815.0,30.44,2.73
850728.SI,楼宇设备,20240429,11078.9,11302.12,13575.0,18.5,1.51
850731.SI,仪器仪表,20240429,2942.88,3002.07,27338.0,38.53,2.52
850741.SI,电机Ⅲ,20240429,9109.62,9198.61,33469.0,35.98,2.47
850751.SI,金属制品,20240429,4583.89,4646.85,89814.0,29.98,1.82
850771.SI,工程机械整机,20240429,16893.79,16978.36,68341.0,22.94,1.75
850772.SI,工程机械器件,20240429,2783.77,2822.44,3713.0,29.35,4.14
850781.SI,机器人,20240429,7254.24,7325.35,27993.0,72.34,3.41
850782.SI,工控设备,20240429,4424.16,4471.68,33138.0,35.23,4.57
850783.SI,激光设备,20240429,3964.77,4036.43,18509.0,34.42,2.4
850784.SI,其他自动化设备,20240429,2625.63,2695.69,15700.0,64.84,4.51
850812.SI,分立器件,20240429,1387.35,1432.58,14834.0,42.94,1.99
850813.SI,半导体材料,20240429,4780.74,4997.54,12428.0,65.77,2.86
850814.SI,数字芯片设计,20240429,1743.11,1783.19,37290.0,73.23,4.2
850815.SI,模拟芯片设计,20240429,2436.04,2518.39,13050.0,79.41,4.4
850817.SI,集成电路封测,20240429,4239.65,4343.26,24614.0,57.94,1.95
850818.SI,半导体设备,20240429,18758.32,19685.24,7316.0,50.48,6.2
850822.SI,印制电路板,20240429,3598.47,3662.94,59250.0,33.48,2.63
850823.SI,被动元件,20240429,6152.39,6397.04,28369.0,32.43,2.61
850831.SI,面板,20240429,1055.41,1059.19,150596.0,62.29,1.4
850832.SI,LED,20240429,1319.4,1371.57,46270.0,72.53,1.78
850833.SI,光学元件,20240429,2327.98,2386.04,39937.0,70.97,3.6
850841.SI,其他电子Ⅲ,20240429,7160.22,7359.52,68611.0,49.94,2.47
850853.SI,品牌消费电子,20240429,3988.3,4019.97,7249.0,20.72,2.61
850854.SI,消费电子零部件及组装,20240429,3559.28,3618.22,171631.0,28.38,2.68
850861.SI,电子化学品Ⅲ,20240429,4324.81,4489.98,32478.0,49.7,2.93
850912.SI,商用载货车,20240429,3179.44,3172.42,46742.0,46.81,1.93
850913.SI,商用载客车,20240429,8334.92,7956.09,23182.0,38.53,3.23
850922.SI,车身附件及饰件,20240429,9277.1,9255.91,34869.0,18.6,2.05
850923.SI,底盘与发动机系统,20240429,4396.49,4450.14,120860.0,24.18,2.05
850924.SI,轮胎轮毂,20240429,4593.47,4592.95,90323.0,21.45,2.09
850925.SI,其他汽车零部件,20240429,2063.59,2093.09,41001.0,28.91,2.07
850926.SI,汽车电子电气系统,20240429,3621.64,3686.58,53472.0,40.18,2.45
850935.SI,航海装备Ⅲ,20240429,2934.34,2881.64,46863.0,95.66,2.15
850936.SI,轨交设备Ⅲ,20240429,5787.71,5749.75,74977.0,19.68,1.26
850952.SI,综合乘用车,20240429,10315.9,10362.3,51183.0,21.53,1.6
851024.SI,通信网络设备及器件,20240429,9632.86,9718.7,81380.0,36.71,3.61
851025.SI,通信线缆及配套,20240429,2267.49,2368.92,51327.0,19.18,1.56
851026.SI,通信终端及配件,20240429,1367.59,1379.23,40442.0,45.24,3.65
851027.SI,其他通信设备,20240429,1152.08,1184.39,15196.0,46.76,2.57
851041.SI,垂直应用软件,20240429,3739.66,3851.91,169656.0,68.61,3.48
851042.SI,横向通用软件,20240429,23627.81,24042.11,44984.0,137.16,3.3
851112.SI,空调,20240429,36223.25,36463.47,9642.0,11.73,2.56
851116.SI,冰洗,20240429,14689.34,14950.17,10792.0,16.43,2.58
851122.SI,其他黑色家电,20240429,1802.96,1822.75,17120.0,39.09,3.22
851131.SI,厨房小家电,20240429,3593.31,3597.87,12017.0,21.54,2.81
851141.SI,厨房电器,20240429,16378.6,16998.6,12993.0,14.17,2.08
851151.SI,照明设备Ⅲ,20240429,3324.64,3392.0,9035.0,24.97,1.8
851161.SI,家电零部件Ⅲ,20240429,3922.48,3949.14,43581.0,23.51,2.86
851232.SI,啤酒,20240429,4833.58,4885.24,6875.0,29.24,3.63
851233.SI,其他酒类,20240429,3844.11,3955.8,9228.0,35.67,2.63
851241.SI,肉制品,20240429,6317.52,6365.12,7067.0,26.9,3.01
851242.SI,调味发酵品Ⅲ,20240429,5939.65,6037.9,21232.0,28.06,4.06
851243.SI,乳品,20240429,8763.65,8923.04,20286.0,17.82,3.03
851246.SI,预加工食品,20240429,3217.47,3349.44,6772.0,21.4,2.04
851247.SI,保健品,20240429,1149.13,1172.83,5037.0,19.87,2.16
851251.SI,白酒Ⅲ,20240429,57889.84,58285.42,29279.0,24.84,6.11
851271.SI,软饮料,20240429,2657.01,2717.04,10293.0,27.64,3.9
851281.SI,零食,20240429,1424.09,1432.68,7822.0,30.5,2.62
851282.SI,烘焙食品,20240429,1103.21,1133.93,5019.0,22.82,2.26
851312.SI,棉纺,20240429,1542.26,1593.33,13048.0,16.56,0.9
851314.SI,印染,20240429,1595.42,1581.31,5281.0,16.79,1.28
851315.SI,辅料,20240429,4913.52,4831.96,2514.0,23.22,2.55
851316.SI,其他纺织,20240429,1523.27,1569.58,20146.0,27.53,1.54
851325.SI,鞋帽及其他,20240429,557.96,570.6,8070.0,46.18,1.77
851326.SI,家纺,20240429,1507.83,1512.07,4740.0,14.51,1.81
851329.SI,非运动服装,20240429,1599.87,1609.55,51287.0,18.2,1.51
851331.SI,钟表珠宝,20240429,1588.22,1622.06,23277.0,16.82,2.33
851412.SI,大宗用纸,20240429,4097.35,4133.94,22638.0,27.85,1.16
851413.SI,特种纸,20240429,1327.64,1367.38,13350.0,28.68,1.53
851422.SI,印刷,20240429,5026.14,5184.39,16800.0,120.12,3.48
851423.SI,金属包装,20240429,1254.89,1296.69,10535.0,27.03,1.59
851424.SI,塑料包装,20240429,2281.91,2299.95,13455.0,22.19,2.21
851425.SI,纸包装,20240429,1610.99,1660.3,21281.0,33.94,1.55
851436.SI,瓷砖地板,20240429,545.02,559.67,9544.0,19.08,1.01
851437.SI,成品家居,20240429,1293.44,1342.41,13546.0,19.53,2.07
851438.SI,定制家居,20240429,1926.1,2015.39,10622.0,14.33,1.89
851439.SI,卫浴制品,20240429,533.43,537.65,4904.0,27.06,1.57
851452.SI,娱乐用品,20240429,990.95,1015.38,7089.0,59.74,2.6
851491.SI,其他家居用品,20240429,1410.5,1436.64,13346.0,26.24,3.07
851511.SI,原料药,20240429,8575.65,8704.01,41515.0,30.4,2.01
851512.SI,化学制剂,20240429,6914.43,7001.18,136757.0,34.98,2.72
851521.SI,中药Ⅲ,20240429,6946.93,7051.11,102980.0,27.46,2.47
851522.SI,血液制品,20240429,10709.0,10741.72,7316.0,34.5,2.34
851523.SI,疫苗,20240429,14343.09,14743.83,16089.0,21.25,2.28
851524.SI,其他生物制品,20240429,9555.31,9704.89,26499.0,18.19,2.44
851532.SI,医疗设备,20240429,10766.9,11057.25,17270.0,29.23,4.89
851533.SI,医疗耗材,20240429,5332.64,5412.54,21596.0,30.96,1.8
851534.SI,体外诊断,20240429,8029.5,8233.2,20455.0,29.22,1.79
851542.SI,医药流通,20240429,2944.71,2981.47,31756.0,16.65,1.25
851543.SI,线下药店,20240429,17668.88,17785.87,6171.0,24.04,2.92
851563.SI,医疗研发外包,20240429,7251.06,7513.76,33273.0,16.99,2.24
851564.SI,医院,20240429,4708.92,4871.11,39800.0,45.85,4.39
851610.SI,电能综合服务,20240429,2653.66,2712.0,31285.0,20.59,1.36
851611.SI,火力发电,20240429,2827.0,2817.26,162763.0,16.85,1.17
851612.SI,水力发电,20240429,4993.0,4964.83,26463.0,24.16,2.59
851614.SI,热力服务,20240429,1653.82,1678.48,20342.0,22.85,1.57
851616.SI,光伏发电,20240429,840.58,867.8,32953.0,22.9,1.03
851617.SI,风力发电,20240429,1405.14,1439.16,30602.0,19.12,1.52
851631.SI,燃气Ⅲ,20240429,2525.64,2551.11,29493.0,15.06,1.66
851711.SI,港口,20240429,3852.83,3840.35,44102.0,13.6,0.97
851721.SI,公交,20240429,1937.64,1981.06,6911.0,29.93,1.18
851731.SI,高速公路,20240429,3134.44,3117.25,49867.0,11.58,0.96
851741.SI,航空运输,20240429,1981.54,1978.65,81143.0,114.32,3.49
851761.SI,航运,20240429,1966.24,1952.74,71307.0,12.24,1.32
851771.SI,铁路运输,20240429,939.15,925.05,78786.0,16.01,0.96
851782.SI,原材料供应链服务,20240429,3086.66,3144.21,21041.0,5.0,0.59
851783.SI,中间产品及消费品供应链服务,20240429,844.96,867.89,14920.0,39.48,1.42
851784.SI,快递,20240429,2309.38,2330.85,11720.0,18.98,1.8
851785.SI,跨境物流,20240429,1586.92,1589.43,13218.0,14.46,1.77
851786.SI,仓储物流,20240429,3159.9,3243.84,7679.0,18.51,1.48
851787.SI,公路货运,20240429,1953.44,1993.52,6619.0,34.81,0.97
851811.SI,住宅开发,20240429,2027.35,2169.93,434541.0,14.31,0.58
851812.SI,商业地产,20240429,2499.68,2693.56,58656.0,23.56,0.59
851813.SI,产业地产,20240429,1918.62,2014.54,30409.0,14.55,1.2
851831.SI,物业管理,20240429,555.06,610.05,17121.0,20.53,1.75
851922.SI,金融控股,20240429,2022.74,2045.54,60783.0,19.27,0.73
851927.SI,资产管理,20240429,1716.41,1760.06,3761.0,22.36,2.11
851931.SI,证券Ⅲ,20240429,5088.2,5145.75,655665.0,21.36,1.13
851941.SI,保险Ⅲ,20240429,909.88,927.05,38235.0,9.82,0.91
852021.SI,贸易Ⅲ,20240429,3586.86,3632.7,25996.0,19.26,1.0
852031.SI,百货,20240429,1998.53,2033.9,54694.0,50.45,1.12
852032.SI,超市,20240429,6501.86,6766.65,19273.0,53.85,1.91
852033.SI,多业态零售,20240429,1734.58,1788.78,14077.0,21.45,1.19
852034.SI,商业物业经营,20240429,2156.33,2231.66,31174.0,20.23,1.1
852041.SI,专业连锁Ⅲ,20240429,3398.17,3468.08,6633.0,31.78,2.48
852062.SI,跨境电商,20240429,618.23,634.64,17952.0,32.77,3.22
852063.SI,电商服务,20240429,1406.28,1452.84,6381.0,59.67,1.6
852111.SI,人工景区,20240429,39573.36,40924.47,12883.0,165.37,2.73
852112.SI,自然景区,20240429,2200.61,2210.84,22959.0,33.87,2.71
852121.SI,酒店,20240429,2918.02,3021.71,14560.0,31.44,1.84
852131.SI,旅游综合,20240429,11941.7,12214.42,7428.0,31.39,5.63
852182.SI,检测服务,20240429,3528.83,3641.31,23986.0,27.28,2.53
852183.SI,会展服务,20240429,1945.51,1978.85,1336.0,24.97,2.09
852213.SI,通信工程及服务,20240429,786.62,799.82,44716.0,96.56,2.98
852214.SI,通信应用增值服务,20240429,1469.05,1494.71,50346.0,74.43,2.76
852226.SI,IT服务Ⅲ,20240429,3176.72,3252.5,255184.0,49.58,2.38
852311.SI,综合Ⅲ,20240429,2136.57,2199.29,25605.0,56.18,1.16
857111.SI,水泥制造,20240429,4287.5,4436.18,34061.0,15.55,0.69
857112.SI,水泥制品,20240429,782.47,814.11,11821.0,34.06,1.25
857121.SI,玻璃制造,20240429,3603.67,3720.42,21133.0,15.37,1.46
857122.SI,玻纤制造,20240429,23480.18,23985.74,18142.0,16.32,1.59
857221.SI,装修装饰Ⅲ,20240429,2721.83,2817.0,39665.0,14.91,1.44
857236.SI,基建市政工程,20240429,1851.54,1854.08,112316.0,6.61,0.58
857241.SI,钢结构,20240429,2037.54,2109.62,18822.0,18.76,1.12
